what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315771859220
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315771860071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1315771860535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315771867495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315771899311
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1315771906445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315771906795
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315771912926
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1315771918003
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1315771919122
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1315771919122
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1315771922053
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1315771922376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315771925741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315771930579
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1315771933820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1315771960479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1315771969779
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1315771973176
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1315771978547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315771980340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315771982093
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1315772001984
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1315772005789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315772007057
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315772011793
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1315772014555
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315772025027
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1315772029981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315772030537
opened,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1315772032752
activated,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1315772032909
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315772033776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315772041287
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1315772058481
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1315772068348
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1315772068442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315772071328
closed,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1315772073475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315772075929
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1315772077405
activated,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.LogCatView",1315772085523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315772090170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315772098663
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1315772106049
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1315772106079
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1315772106172
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1315772106172
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1315772122030
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315772131962
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315772136089
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1315772138163
opened,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1315772140615
activated,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1315772140767
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1315772144739
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1315772162727
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1315772175275
activated,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1315772175282
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1315772175358
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1315772175358
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1315772181697
closed,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1315772181697
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1315772186326
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1315772195087
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1315772195453
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1315772199102
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1315772199417
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1315772203208
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1315772207440
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1315772208926
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1315772210108
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1315772214482
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1315772220413
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1315772222125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315772226725
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315772227516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315772234832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315772235585
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1315778613341
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1315778634057
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1315778674434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778678720
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778692477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.cocoa.closeDialog",1315778692498
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1315778715807
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1315778727040
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1315778735078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1315778736322
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1315778737002
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1315778746672
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1315778747013
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778753248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778754084
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1315778755771
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778765848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778789913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778790840
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778794830
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778795711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778796916
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1315778800693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778810168
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778811764
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1315778815575
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778815895
opened,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1315778816318
activated,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1315778816410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778820897
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.VariableView",1315778848427
error,log,,,"Exception processing async thread queue",1315778868821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778868943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778872422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778873659
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778874339
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778881663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778882043
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1315778893525
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1315778894313
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1315778900199
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778902151
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778903174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778903441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1315778905026
closed,editor,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1315778905406
activated,perspective,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1315778909193
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1315778909223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1315778909299
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.JavaPerspective",1315778909299
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1315778913187
executed,command,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui.toggle.comment",1315778935348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1315778937486
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1315778945239
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1315778956269
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1315778961895
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.DebugLast",1315778976542
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1315778987187
